aluno0;1
aluno1;0
aluno100;0
aluno101;1
aluno102;0
aluno105;0
aluno106;0
aluno109;1
aluno11;0
aluno110;0
aluno121;0
aluno122;0
aluno123;0
aluno1250;0
aluno1252;0
aluno1253;0
aluno1255;0
aluno1256;0
aluno1257;0
aluno1260;0
aluno1261;0
aluno1262;0
aluno1265;0
aluno1266;0
aluno1267;0
aluno1268;0
aluno1269;0
aluno127;0
aluno1271;0
aluno1272;1
aluno1273;0
aluno1274;0
aluno1275;0
aluno1276;0
aluno1277;0
aluno1278;1
aluno128;0
aluno1280;0
aluno1281;0
aluno1282;0
aluno1283;0
aluno1285;0
aluno1286;0
aluno129;0
aluno1290;0
aluno1291;0
aluno1293;0
aluno1294;0
aluno1296;0
aluno130;1
aluno1300;0
aluno1301;0
aluno1302;0
aluno1303;0
aluno1305;0
aluno1306;0
aluno1307;0
aluno1309;0
aluno1310;0
aluno1313;1
aluno1314;0
aluno1317;0
aluno1319;0
aluno1320;0
aluno1321;0
aluno1326;0
aluno1327;0
aluno1328;0
aluno133;0
aluno1330;0
aluno1331;0
aluno1332;0
aluno1333;0
aluno1334;0
aluno1337;0
aluno1338;0
aluno1339;0
aluno1340;0
aluno1341;0
aluno1342;0
aluno1343;0
aluno1344;0
aluno1345;0
aluno1346;0
aluno1348;0
aluno1349;0
aluno135;0
aluno1351;0
aluno1352;1
aluno1354;0
aluno1355;0
aluno1356;0
aluno1357;0
aluno1358;0
aluno1359;0
aluno1360;0
aluno1361;0
aluno1362;0
aluno1363;0
aluno1364;0
aluno1365;0
aluno1366;0
aluno1368;0
aluno137;0
aluno1370;0
aluno1371;0
aluno1372;0
aluno1373;0
aluno1374;0
aluno1376;0
aluno1377;0
aluno1378;0
aluno1379;0
aluno138;0
aluno1380;0
aluno1381;0
aluno139;0
aluno1390;0
aluno1391;0
aluno1392;0
aluno1394;0
aluno1395;0
aluno1397;0
aluno1398;0
aluno1399;0
aluno140;0
aluno1400;0
aluno1401;0
aluno1402;0
aluno1405;0
aluno1406;0
aluno1407;0
aluno1408;0
aluno1412;0
aluno1413;0
aluno1419;0
aluno142;0
aluno1420;0
aluno1423;0
aluno1425;0
aluno1429;0
aluno1430;0
aluno1435;0
aluno1437;0
aluno144;0
aluno1440;0
aluno1442;0
aluno1443;0
aluno1444;0
aluno1445;0
aluno1447;0
aluno1448;1
aluno145;0
aluno1450;1
aluno1452;0
aluno1453;0
aluno1455;0
aluno1456;0
aluno1457;0
aluno1458;0
aluno1461;0
aluno1462;0
aluno1464;0
aluno1466;1
aluno1467;0
aluno1469;0
aluno147;0
aluno1470;0
aluno1472;0
aluno1473;0
aluno1476;0
aluno1479;0
aluno148;0
aluno149;0
aluno1490;0
aluno1491;0
aluno1492;0
aluno1493;0
aluno1494;0
aluno1495;0
aluno1496;0
aluno1497;0
aluno1498;0
aluno1499;0
aluno15;0
aluno150;0
aluno1500;0
aluno1501;0
aluno1502;0
aluno1503;0
aluno1504;0
aluno1505;0
aluno1506;0
aluno1508;0
aluno1509;0
aluno1511;0
aluno1513;0
aluno1514;0
aluno1515;0
aluno1516;0
aluno1517;0
aluno1519;0
aluno152;0
aluno1520;0
aluno1521;0
aluno1524;0
aluno1526;0
aluno1527;0
aluno1528;0
aluno1529;0
aluno153;0
aluno1530;0
aluno1531;0
aluno1532;0
aluno1533;0
aluno1534;0
aluno1535;0
aluno1536;0
aluno1538;0
aluno1539;0
aluno1546;0
aluno1547;0
aluno1548;0
aluno1550;0
aluno1552;0
aluno1553;0
aluno1554;0
aluno156;0
aluno158;0
aluno1597;0
aluno16;0
aluno1600;0
aluno1601;0
aluno1602;0
aluno1603;0
aluno1604;0
aluno1605;0
aluno1606;0
aluno1607;0
aluno1608;0
aluno1609;0
aluno1611;0
aluno1612;0
aluno1614;0
aluno1615;0
aluno1618;0
aluno1619;0
aluno162;0
aluno1620;0
aluno1621;0
aluno1622;0
aluno1623;0
aluno1624;0
aluno1627;0
aluno1629;0
aluno1631;0
aluno1633;0
aluno1634;0
aluno1635;0
aluno1636;0
aluno1638;0
aluno1639;0
aluno1641;0
aluno1642;0
aluno1644;0
aluno1645;0
aluno1646;0
aluno1647;0
aluno1648;0
aluno1650;0
aluno1651;0
aluno1652;0
aluno1653;0
aluno1654;0
aluno166;1
aluno1660;0
aluno1661;0
aluno1662;0
aluno1663;0
aluno1664;0
aluno1665;0
aluno1667;0
aluno1668;0
aluno1669;0
aluno167;0
aluno1671;0
aluno1672;0
aluno1673;0
aluno1674;0
aluno1675;0
aluno1676;0
aluno1677;0
aluno1678;0
aluno1679;0
aluno1681;0
aluno1682;0
aluno1683;0
aluno1684;0
aluno1685;0
aluno1686;0
aluno1687;0
aluno1688;0
aluno1689;0
aluno169;0
aluno1690;0
aluno1691;0
aluno1692;0
aluno1694;0
aluno1695;0
aluno1696;0
aluno1697;0
aluno1698;0
aluno1699;0
aluno1700;0
aluno1701;0
aluno1703;0
aluno1704;0
aluno1705;0
aluno1706;0
aluno1707;0
aluno1709;0
aluno171;0
aluno1711;0
aluno1713;0
aluno1714;0
aluno1715;0
aluno1716;0
aluno1717;0
aluno1718;0
aluno174;0
aluno176;0
aluno178;0
aluno184;0
aluno186;0
aluno19;0
aluno191;0
aluno1923;1
aluno1953;1
aluno196;0
aluno1964;1
aluno197;0
aluno198;0
aluno1981;1
aluno199;0
aluno202;0
