aluno0;1
aluno1;0
aluno100;0
aluno102;0
aluno105;0
aluno106;0
aluno109;1
aluno11;0
aluno110;0
aluno121;0
aluno122;0
aluno123;0
aluno1250;0
aluno1252;0
aluno1255;0
aluno1256;0
aluno1257;0
aluno1260;0
aluno1261;0
aluno1262;0
aluno1265;0
aluno1266;0
aluno1267;0
aluno1268;0
aluno1269;0
aluno127;0
aluno1273;0
aluno1274;0
aluno1275;0
aluno1276;0
aluno1277;0
aluno128;0
aluno1280;0
aluno1281;0
aluno1282;0
aluno1283;0
aluno1285;0
aluno1286;0
aluno129;0
aluno1290;0
aluno1291;0
aluno1293;0
aluno1294;0
aluno1296;0
aluno130;1
aluno1300;0
aluno1301;0
aluno1303;0
aluno1305;0
aluno1306;0
aluno1307;0
aluno1309;0
aluno1310;0
aluno1314;0
aluno1317;0
aluno1319;0
aluno1320;0
aluno1321;0
aluno1326;0
aluno1328;0
aluno1330;0
aluno1332;0
aluno1333;0
aluno1334;0
aluno1337;0
aluno1338;0
aluno1339;0
aluno1340;0
aluno1341;0
aluno1342;0
aluno1344;0
aluno1345;0
aluno1346;0
aluno1348;0
aluno1349;0
aluno135;0
aluno1351;0
aluno1354;0
aluno1355;0
aluno1356;0
aluno1357;0
aluno1358;0
aluno1359;0
aluno1361;0
aluno1362;0
aluno1363;0
aluno1364;0
aluno1365;0
aluno1366;0
aluno1368;0
aluno137;0
aluno1370;0
aluno1371;0
aluno1372;0
aluno1373;0
aluno1374;0
aluno1376;0
aluno1377;0
aluno1378;0
aluno1379;0
aluno138;0
aluno1380;0
aluno1381;0
aluno139;0
aluno1390;0
aluno1391;0
aluno1392;0
aluno1394;0
aluno1395;0
aluno1397;0
aluno1398;0
aluno1399;0
aluno140;0
aluno1400;0
aluno1401;0
aluno1402;0
aluno1405;0
aluno1406;0
aluno1407;0
aluno1408;0
aluno1412;0
aluno1413;0
aluno1419;0
aluno142;0
aluno1420;0
aluno1423;0
aluno1425;0
aluno1429;0
aluno1430;0
aluno1435;0
aluno1437;0
aluno144;0
aluno1442;0
aluno1444;0
aluno1445;0
aluno1447;0
aluno145;0
aluno1452;0
aluno1453;0
aluno1455;0
aluno1456;0
aluno1457;0
aluno1458;0
aluno1461;0
aluno1462;0
aluno1464;0
aluno1466;1
aluno1469;0
aluno147;0
aluno1470;0
aluno1472;0
aluno1473;0
aluno1476;0
aluno1479;0
aluno148;0
aluno149;0
aluno1490;0
aluno1491;0
aluno1492;0
aluno1493;0
aluno1494;0
aluno1495;0
aluno1496;0
aluno1497;0
aluno1498;0
aluno1499;0
aluno15;0
aluno1500;0
aluno1501;0
aluno1502;0
aluno1503;0
aluno1504;0
aluno1505;0
aluno1506;0
aluno1508;0
aluno1511;0
aluno1513;0
aluno1514;0
aluno1515;0
aluno1516;0
aluno1517;0
aluno1519;0
aluno152;0
aluno1520;0
aluno1524;0
aluno1526;0
aluno1527;0
aluno1528;0
aluno1529;0
aluno153;0
aluno1531;0
aluno1532;0
aluno1533;0
aluno1534;0
aluno1535;0
aluno1536;0
aluno1538;0
aluno1539;0
aluno1546;0
aluno1547;0
aluno1548;0
aluno1550;0
aluno1553;0
aluno156;0
aluno158;0
aluno16;0
aluno162;0
aluno166;1
aluno167;0
aluno169;0
aluno171;0
aluno174;0
aluno176;0
aluno178;0
aluno184;0
aluno186;0
aluno19;0
aluno191;0
aluno196;0
aluno197;0
aluno198;0
aluno1981;1
aluno199;0
aluno202;0
aluno203;1
aluno206;1
aluno211;0
aluno214;0
aluno220;0
aluno221;0
aluno223;0
aluno230;0
aluno232;0
aluno233;0
aluno234;0
aluno235;0
aluno236;0
aluno239;0
aluno2393;0
aluno250;0
aluno251;0
aluno252;0
aluno253;0
aluno255;0
aluno260;0
aluno2617;0
aluno2625;0
aluno2626;1
aluno264;0
aluno2645;0
aluno266;0
aluno2680;0
aluno2689;0
aluno2692;1
aluno2696;1
aluno27;0
aluno272;0
aluno2747;1
aluno275;0
aluno276;0
aluno2762;0
aluno2764;1
aluno2765;1
aluno2774;0
aluno278;0
aluno28;0
aluno281;0
aluno2826;1
aluno2827;1
aluno283;0
aluno2835;0
aluno286;0
aluno287;0
aluno289;0
aluno2894;0
aluno290;0
aluno2913;0
aluno2921;0
aluno2924;1
aluno2925;0
aluno2926;1
aluno2927;0
aluno2937;0
aluno2939;0
aluno2945;1
aluno2950;0
aluno2951;0
aluno2957;1
aluno296;0
aluno298;0
aluno2980;0
aluno2983;0
aluno2991;0
aluno2993;0
aluno3000;0
aluno3003;0
aluno3039;0
aluno3049;0
aluno3070;0
aluno3079;0
aluno308;0
aluno3089;0
aluno3091;0
aluno310;0
aluno3100;0
aluno3113;0
aluno3114;1
aluno312;0
aluno3122;0
aluno3137;1
aluno314;0
aluno3141;0
aluno315;0
aluno3150;0
aluno3153;0
aluno316;0
aluno3161;0
aluno3172;1
aluno3173;0
aluno3174;0
aluno3176;1
aluno3177;0
aluno3179;0
aluno3180;1
aluno3183;0
aluno3184;0
aluno3185;0
aluno3186;0
aluno3188;0
aluno3190;0
aluno320;0
aluno3202;0
aluno3214;0
aluno3215;0
aluno3216;0
aluno3222;0
aluno3226;0
aluno3228;0
aluno3234;0
aluno3237;0
aluno3238;0
aluno3243;0
aluno3255;0
aluno3264;0
aluno3267;0
aluno327;0
aluno329;0
aluno3290;0
aluno3292;0
aluno3295;0
